# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Sat Feb 08 08:49:10 PST 2020 [seed=1581180549897]
# -overwrite ncov.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
11570000	-41103.92931850933	12.057087390114798	-41115.98640589944	0.15505420312327542	2019.935109731303	2.32467011392493	9.492369695976121	37.57255809383463	3.951897638211661	0.3015233522097719	0.18368224360118787	0.19359778450626197	0.32119661968278135	1.595643983046322	8.666145828985728E-4	8.666145828985727E-4	-41115.98640589944	0.0	19.928314281500402
11580000	-41109.43660579247	4.717651859751983	-41114.154257652226	0.18640686049689778	2019.9037570739295	2.669533428797795	8.86802997509153	31.62062049145688	5.50740148646933	0.2945183334958372	0.18497997102492822	0.1978232425210107	0.32267845295822695	0.09038253900489555	6.559093388565316E-4	6.559093388565316E-4	-41114.154257652226	0.0	9.756755521920894
11590000	-41106.392841303765	3.6373452411631133	-41110.03018654493	0.19317924750019616	2019.896984686926	2.729947048218405	7.793837180482185	31.115267665913187	4.867192131448962	0.30165081266211174	0.1820327002155593	0.1916840473254575	0.3246324397968745	0.6519146269579261	7.287853063869976E-4	7.28785306386998E-4	-41110.03018654493	0.0	9.661654382070983
11600000	-41100.4102466239	13.323403368960124	-41113.73364999286	0.16205521080229476	2019.928108723624	2.306516324042821	8.668264029844277	38.50605317251267	5.099592697133721	0.2968941859413387	0.18077657525605542	0.20044072220555767	0.3218885165970512	1.7396819186592736	8.556292262727156E-4	8.556292262727158E-4	-41113.73364999286	0.0	21.826368718053285
11610000	-41085.1801247974	20.214099635076565	-41105.39422443248	0.17219306810290447	2019.9179708663235	2.1815927803577693	2.9854221432547883	26.232750615580873	6.7074960200800025	0.30524897113198857	0.18263997794234008	0.19488315801394968	0.31722789291172465	0.1735528041766935	8.155649509851529E-4	8.155649509851534E-4	-41105.39422443248	0.0	25.874199497546726
11620000	-41084.71439265059	24.391717068836634	-41109.106109719425	0.1519981777952287	2019.9381657566312	2.091527127701644	7.744193402410522	39.05489353298067	4.88228399736925	0.30216269364572235	0.1825922237231144	0.1946677945544254	0.3205772880767409	1.7160063367197125	0.0010595511963778872	0.0010595511963778874	-41109.106109719425	0.0	32.94839024710756
11630000	-41075.54394511051	39.946094310976655	-41115.490039421486	0.1370944103453302	2019.953069524081	1.8874233878198172	7.419449332250344	43.12118030063146	3.751787782706466	0.2991514871763749	0.18329983738115935	0.19404055116972885	0.32350812427273984	0.36475655411144775	0.0010829182464428808	0.0010829182464428813	-41115.490039421486	0.0	45.563111050405865
11640000	-41079.01554914195	36.139000972401256	-41115.15455011435	0.1451159287035762	2019.9450480057228	1.7783115091112394	9.522000271484654	43.88271892293545	8.099388900183435	0.2990570715404812	0.18625213693633025	0.1946450441489458	0.32004574737424574	0.25919012295950716	0.001401040359289114	0.0014010403592891137	-41115.15455011435	0.0	42.829269842283004
11650000	-41063.785709090866	43.49316297973757	-41107.2788720706	0.14586825809232964	2019.944295676334	1.8278471644252794	5.752813520180362	42.84651396236491	3.7264369427527857	0.2968924229954727	0.18310752374159225	0.19808568949803937	0.32191436376489874	0.3886889216427535	0.0011137297157046335	0.0011137297157046329	-41107.2788720706	0.0	49.177190531025914
11660000	-41110.98438859858	5.504803190098579	-41116.48919178868	0.19080555740886124	2019.8993583770175	2.636221813303401	8.486945160343877	31.617502652672226	2.436246887986792	0.30148264935851454	0.1831739029328077	0.19602841120979927	0.3193150364988814	0.32006446341164735	9.960339992173628E-4	9.960339992173635E-4	-41116.48919178868	0.0	10.24793625383517
11670000	-41101.87922936012	7.606706168029083	-41109.48593552815	0.22697699649259231	2019.8631869379337	2.5243521467427086	6.319708854266194	28.32826751763829	3.015053090432162	0.2984045157946974	0.18286290062093807	0.19998553697788787	0.31874704660647957	0.09797743134915761	7.717357239629867E-4	7.717357239629866E-4	-41109.48593552815	0.0	11.978961394473163
11680000	-41096.17252599865	22.391781518524294	-41118.564307517176	0.1679468993464828	2019.9222170350797	2.1054882966885273	6.236058564830876	37.039289009494034	3.0699095986169684	0.2939970967042484	0.1805657383988626	0.199928757240187	0.3255084076567049	0.2970409507555659	0.001049582702939144	0.001049582702939144	-41118.564307517176	0.0	27.513337575348288
11690000	-41101.47082934205	20.657935435763903	-41122.128764777815	0.17208220656189666	2019.9180817278643	2.258975605808827	9.202314478468292	40.83647774368801	5.403135009243459	0.2991217215505482	0.18047554305910557	0.1965965074923107	0.3238062278980385	0.36803920641542115	8.787195458720184E-4	8.78719545872019E-4	-41122.128764777815	0.0	26.54682870375511
11700000	-41066.69435893542	44.3280824917863	-41111.02244142721	0.1476565261945244	2019.9425074082317	1.7572192286254147	7.392895303859224	42.35010302565708	6.636369774787554	0.297229614408593	0.18434647517591282	0.19381881689786531	0.3246050935176319	0.021611917458323374	9.279653894899675E-4	9.279653894899675E-4	-41111.02244142721	0.0	50.00125675993607
11710000	-41074.60685029856	48.14031692909771	-41122.74716722766	0.1414345988510245	2019.9487293355753	1.7077022185291562	5.467348689928644	42.14389041068124	5.038664419033696	0.3025089810139919	0.18642326496925843	0.19522505787550393	0.3158426961412488	0.06287126923184407	0.001103306483248233	0.0011033064832482332	-41122.74716722766	0.0	53.586546338437536
11720000	-41063.33902570877	46.97367008456596	-41110.312695793335	0.13994573935102253	2019.9502181950752	1.6586208141067307	6.349921131837057	46.20792391369404	4.758769128703585	0.2994769289389235	0.1842854707337727	0.1960040298272641	0.3202335705000428	0.26206924218737176	0.0012865535407093516	0.0012865535407093512	-41110.312695793335	0.0	52.87191430710415
11730000	-41084.20265352569	29.424776552837073	-41113.62743007852	0.1346711761738155	2019.9554927582524	1.9241481316627251	6.366495420302068	41.65368650899001	3.569972539601066	0.29903254199019513	0.18574101930799203	0.1961037809586876	0.3191226577431283	0.46295276650219025	0.0010263100240743527	0.0010263100240743522	-41113.62743007852	0.0	35.12783218836231
11740000	-41093.7189792174	20.78370306896165	-41114.502682286366	0.15365509469861233	2019.9365088397276	2.2105920091980713	7.971818359622362	41.01135651249336	4.118189453998032	0.29711468134197483	0.18157451644305314	0.19385506858360851	0.32745573363136654	0.1063788812295593	9.987160509129604E-4	9.987160509129609E-4	-41114.502682286366	0.0	25.85871030676072
11750000	-41097.0967151548	13.076887004845878	-41110.17360215965	0.18253390821801102	2019.9076300262084	2.5465440576913814	9.025222228823516	34.980311165913534	4.345499396716409	0.3019478767434086	0.1866034093489781	0.1981614067683706	0.3132873071392458	0.016280007238866242	7.454426168665043E-4	7.454426168665043E-4	-41110.17360215965	0.0	17.763026929971375
11760000	-41118.35710266562	-9.685312605497778	-41108.67179006012	0.23385834219063492	2019.8563055922357	3.3070860301864937	6.850214007791791	27.004752659293775	4.929924465264245	0.30081812341108577	0.18089779402268544	0.1952139524510834	0.3230701301151487	0.0677979605443172	6.144927384853182E-4	6.144927384853179E-4	-41108.67179006012	0.0	-5.033849635230034
11770000	-41138.67487256707	-22.553001555425254	-41116.121871011645	0.2772795829541828	2019.8128843514721	3.868806543475013	7.397569752407128	21.00461402010363	3.439057413722757	0.2966745455938472	0.1816029149317449	0.19826186005732177	0.32346067941708945	0.5877041614295881	6.696438870433727E-4	6.696438870433724E-4	-41116.121871011645	0.0	-17.412469686782853
11780000	-41153.9226905359	-35.0951237319464	-41118.82756680396	0.32221515741105433	2019.7679487770151	4.58537255788872	5.348045226871273	15.910180642191236	5.529482814193511	0.3012318703354545	0.17680043208880716	0.1976224163217853	0.32434528125395634	0.36550813197550514	5.454468873702098E-4	5.4544688737021E-4	-41118.82756680396	0.0	-30.019000853007597
11790000	-41134.12834638055	-15.876190065470727	-41118.25215631508	0.22702005214314713	2019.863143882283	3.4888233928938126	8.557853180432911	23.873448033959114	6.517625437960985	0.29309654878009295	0.18612511425570746	0.19600914252283635	0.3247691944413666	0.2639318741013046	5.562783037374753E-4	5.562783037374752E-4	-41118.25215631508	0.0	-10.529875582670503
11800000	-41132.141831330926	-20.553964238309497	-41111.58786709262	0.25891453806122755	2019.8312493963651	3.722207955337527	6.979559648585146	23.247102790491507	5.999941309031591	0.29563520264315574	0.17963351077167344	0.20069209302121477	0.3240391935639596	0.144132872358471	5.488355233362716E-4	5.488355233362715E-4	-41111.58786709262	0.0	-15.619408831246826
11810000	-41137.134266156	-19.23122105250055	-41117.9030451035	0.2856209881631665	2019.8045429462632	3.729402986764032	8.442368213533204	24.480799046184	5.745453603504063	0.2979483204519683	0.18245972741641173	0.19827727879299537	0.3213146733386282	1.3020332161248769	6.767154724574208E-4	6.767154724574206E-4	-41117.9030451035	0.0	-11.928988025532176
11820000	-41133.70675638939	-14.919810598589264	-41118.786945790795	0.21120770288453	2019.8789562315417	3.2232889485183716	9.928740757048107	28.7716284845991	7.30859932960118	0.3016852816756372	0.1827648229217082	0.19800476565938832	0.3175451297432698	1.6766084950738007	7.046676118686896E-4	7.046676118686895E-4	-41118.786945790795	0.0	-6.358173378558504
11830000	-41081.364577523564	26.462619331649407	-41107.827196855214	0.1769571743629472	2019.9132067600633	2.1619880608497177	5.922212486911896	37.7305406853806	4.41694656333898	0.29621229400214166	0.18399238912960572	0.1964643478045552	0.32333096906370085	0.0490828235697567	8.645840019447631E-4	8.645840019447632E-4	-41107.827196855214	0.0	31.41911725510525
11840000	-41083.50958537098	30.767523116059436	-41114.27710848704	0.1570994979669185	2019.9330644364593	2.1127635779413434	8.776623110297948	41.73026866887803	4.859119926539639	0.30192878275511853	0.1813174661143279	0.19598815420700147	0.3207655969235556	0.010620085903853691	0.0010513429145192167	0.0010513429145192171	-41114.27710848704	0.0	35.92471196119915
11850000	-41089.59436721017	17.501554791830653	-41107.095922002	0.16374469966735342	2019.926419234759	2.295907825747482	9.830812487254667	40.20376882113982	4.730116690174833	0.29898752663149275	0.18068034776563685	0.19790008132916587	0.32243204427370803	0.028952742483065102	8.117168078596328E-4	8.117168078596327E-4	-41107.095922002	0.0	22.472205964356295
11860000	-41085.58495656367	26.488422877903513	-41112.07337944157	0.1576875543958049	2019.9324763800305	2.1389430388888346	7.5000746410466155	38.50617381624567	4.445210918707841	0.29535993260617227	0.18352933593813023	0.1978673114558387	0.3232434199998624	0.2969049159941716	0.0010036605414745856	0.001003660541474586	-41112.07337944157	0.0	32.03691088168417
11870000	-41083.63489574525	27.87075970902231	-41111.505655454275	0.1789339876763524	2019.91122994675	2.20113864643646	8.134557701261501	40.37973973611797	5.421736619822302	0.298868295227538	0.18457025921026685	0.19477435208866442	0.32178709347353435	0.33647942725113517	0.001100015423163712	0.001100015423163712	-41111.505655454275	0.0	33.822629160265386
11880000	-41109.81797907033	5.294375644060448	-41115.11235471439	0.17858755306699928	2019.9115763813593	2.5846174467114373	8.612991039713116	34.35083583234835	7.612409634363514	0.2942076216781715	0.1814876772217013	0.19938339489913953	0.3249213062009912	0.2686987552033447	7.996913462791414E-4	7.99691346279141E-4	-41115.11235471439	0.0	11.33648272859235
11890000	-41094.132092696855	19.31275655088488	-41113.44484924774	0.17615262252751768	2019.9140113118988	2.311004143432974	4.267844149076055	29.431610268183327	4.946550796558628	0.30048313126166726	0.1850449765300587	0.1919151212433068	0.32255677096497076	0.11410214394544023	8.723038481574442E-4	8.723038481574449E-4	-41113.44484924774	0.0	24.44009647697582
11900000	-41104.854497995264	18.312266320380076	-41123.16676431565	0.1772533242442894	2019.912910610182	2.229566717174672	7.400880416031288	33.80854223261749	3.948112797987964	0.3005983670329667	0.18498765519672725	0.1913641996610329	0.3230497781092767	0.31120016994318245	9.553390181901125E-4	9.553390181901121E-4	-41123.16676431565	0.0	23.6455148653272
11910000	-41098.11899982622	19.54277946300153	-41117.66177928922	0.16768902848548134	2019.9224749059408	2.3458028111131646	7.161785935680957	35.53853791120828	4.718243633789488	0.30183424677705295	0.18134480874939488	0.19658678856553785	0.3202341559080179	0.7336787525665992	7.669305346646494E-4	7.669305346646497E-4	-41117.66177928922	0.0	25.833636210445814
11920000	-41084.59493211953	24.03630597620512	-41108.63123809573	0.15271348290783945	2019.9374504515185	2.1146889233355193	4.447179392068637	31.269404982409668	6.4260481227489405	0.2971560224356233	0.18762956204761308	0.19902182523254994	0.31619259028421726	0.07530039518023544	9.861774736006816E-4	9.861774736006816E-4	-41108.63123809573	0.0	29.59406793573275
11930000	-41090.54204176898	26.97385580641816	-41117.5158975754	0.15616461031570386	2019.9339993241106	2.0795111976218816	5.8873838285359215	34.933961481748526	6.056188540496157	0.2973408822465605	0.18538100395612855	0.19836396373896753	0.31891415005834683	0.09725898122062894	0.0010937898823871889	0.0010937898823871889	-41117.5158975754	0.0	32.58174532232394
11940000	-41103.94242242068	21.720892274740986	-41125.66331469542	0.17493887127272126	2019.9152250631537	2.2772997386680633	8.097090942760456	37.16496437936463	7.063854307639681	0.2926997464783715	0.18298180360811142	0.20163271459856585	0.3226857353149547	0.7143745151262416	0.0010719677680340754	0.0010719677680340752	-41125.66331469542	0.0	28.770383366854297
11950000	-41081.08943619656	27.182611367319083	-41108.27204756388	0.16159816459753865	2019.9285657698288	2.146675867728895	7.850518594025829	43.41535652634359	5.604982324268026	0.2981371122794051	0.18319380964509377	0.19493509316903418	0.32373398490647043	0.032262694099421986	0.0010498110360322409	0.0010498110360322409	-41108.27204756388	0.0	32.59368676479089
11960000	-41133.45716182366	-18.169846677639903	-41115.287315146015	0.29083046522338696	2019.799333469203	3.5570197694607253	5.177855720251743	20.180572270196347	6.223026363837305	0.3006326022058191	0.1820022560465491	0.191522333336888	0.3258428084107473	0.18718568902610305	5.408898270916715E-4	5.408898270916715E-4	-41115.287315146015	0.0	-13.109132698772381
11970000	-41125.99291986224	-13.76696344473578	-41112.225956417504	0.2257156922546276	2019.8644482421716	3.2653827829027904	4.674376353593528	21.724438905426158	4.917707099265476	0.2996289452564902	0.18706745854663526	0.19426078953889078	0.3190428066579873	0.740026344653441	7.205432080079011E-4	7.205432080079013E-4	-41112.225956417504	0.0	-7.741001509241862
11980000	-41079.08422699305	32.529218266299345	-41111.61344525935	0.14294358328255036	2019.9472203511436	1.8825934496701064	5.446240511975064	40.0362874404767	7.136776667339675	0.2943568653178092	0.18357974849376946	0.19539202505588726	0.32667136113253753	0.5460554946200183	0.001102644449436939	0.0011026444494369393	-41111.61344525935	0.0	39.39627825132968
11990000	-41097.43534903174	17.430527968636277	-41114.865877000375	0.16784390883473066	2019.9223200255915	2.3928211063454885	7.9176313179780715	37.588255250288654	4.911148750132861	0.2981622492240191	0.1798828740408099	0.19989778182613085	0.3220570949090435	0.6728030592010663	9.20597328205077E-4	9.205973282050769E-4	-41114.865877000375	0.0	23.7566518396876
12000000	-41086.97010413388	17.870935164993085	-41104.84103929887	0.18402597758407918	2019.9061379568423	2.198850166531695	4.835807560789774	32.53063808343643	4.2822995087162425	0.30161147799487764	0.18363149376729432	0.19586114818871855	0.3188958800491128	1.3296500031284442	0.0011139902656481365	0.0011139902656481363	-41104.84103929887	0.0	25.4151529067899
12010000	-41103.96525059077	16.278102402354545	-41120.24335299313	0.1968404898487904	2019.8933234445776	2.2694521278356743	6.54514200439189	36.44069255574638	5.327055440427515	0.30098838009138873	0.18296707576925542	0.19321449383912642	0.32283005030023276	0.10862775360970572	8.653619440998884E-4	8.653619440998883E-4	-41120.24335299313	0.0	21.57387018873772
12020000	-41113.23803989558	2.1657132440407505	-41115.40375313962	0.17572705625159118	2019.9144368781747	2.6445559968333767	8.009150744466	31.765076730500507	4.948522905243487	0.29750745648191107	0.18233065188628728	0.19742806688721845	0.32273382474458656	0.006274251575693434	8.003762836621743E-4	8.00376283662174E-4	-41115.40375313962	0.0	6.990945725440742
12030000	-41123.218596960294	-6.214758215365978	-41117.00383874493	0.20731916976238593	2019.882844764664	2.9619915826759904	6.825532648538039	28.721742198669503	5.645445260402556	0.2986060950360502	0.18247513502635593	0.1971489449539883	0.321769824983609	0.0036380475559142046	7.447782130474103E-4	7.447782130474103E-4	-41117.00383874493	0.0	-1.3299848253163793
12040000	-41114.458011669005	-5.474068942051121	-41108.983942726954	0.22574334651054703	2019.8644205879157	3.1240273372689953	5.881118667390755	25.390171267913992	4.766564494708529	0.2992856838244527	0.18388837654892778	0.1967982327298645	0.3200277068967586	0.4282718022927653	7.259062089333651E-4	7.259062089333652E-4	-41108.983942726954	0.0	-0.05195804712721808
12050000	-41086.667936178215	38.6530474141676	-41125.320983592384	0.13939052511268646	2019.9507734093136	1.8723238174293266	9.925892613556604	46.380012627212686	2.245402662035894	0.2990509254745546	0.18418212901159264	0.19554273999445831	0.321224205519398	0.6280337074468669	0.0013576492479303532	0.0013576492479303523	-41125.320983592384	0.0	44.41188215873751
12060000	-41070.543719647816	40.26233952818792	-41110.806059176	0.14124285321172134	2019.9489210812146	1.806635709743168	6.219142490183364	40.68145683435096	4.521737284773275	0.30025733093202156	0.18114747645007107	0.1971921834346198	0.3214030091832911	0.18818694912192083	0.0014307722528344423	0.0014307722528344433	-41110.806059176	0.0	45.899820457513286
12070000	-41093.294636650324	23.40965616525135	-41116.70429281557	0.1754438334644129	2019.9147201009619	2.2728220767090908	7.953917696697676	42.01185558671724	4.004601564493737	0.29497731607696864	0.1864810968755361	0.19572035652740563	0.32282123052009315	0.34431971222771524	7.169210615645362E-4	7.169210615645362E-4	-41116.70429281557	0.0	28.755183101436046
12080000	-41080.88174987744	36.61310120211802	-41117.49485107956	0.1488947531569567	2019.9412691812693	1.8833542619615904	7.472567295800928	43.07420036714928	6.825065143772433	0.3006090151035821	0.18827534855051176	0.19368069250842107	0.3174349438374887	0.8981573768661126	0.0010287725603379447	0.0010287725603379436	-41117.49485107956	0.0	44.10812110941234
12090000	-41100.95281530068	13.320850644563896	-41114.27366594525	0.20221116928949695	2019.8879527651368	2.4977305541684665	6.945498490629637	34.67087046455222	4.08259654651778	0.2952566718991458	0.18388450878799179	0.20145239259928266	0.3194064267135835	0.19866561960302023	6.739308994054018E-4	6.739308994054015E-4	-41114.27366594525	0.0	18.247805364713145
12100000	-41102.9975342787	16.14298264872312	-41119.14051692742	0.1655942172115594	2019.9245697172148	2.4095862916166	9.723126461195825	35.57848533155106	2.897804565885325	0.29777624876340986	0.18597647975275222	0.1957521324718831	0.3204951390119586	0.032690459677948196	9.882762800062824E-4	9.882762800062829E-4	-41119.14051692742	0.0	20.562733145059095
12110000	-41108.496523893795	9.65746348191269	-41118.15398737571	0.1657919160311606	2019.9243720183952	2.548345310267191	9.34761820797488	35.487703329627095	6.140193651824359	0.2998303288550841	0.17978440433962434	0.19327746042233096	0.32710780638296444	0.6338351564554541	8.481829313387469E-4	8.481829313387471E-4	-41118.15398737571	0.0	16.13601921452815
12120000	-41110.22433123682	0.9156872063440584	-41111.14001844317	0.18531106978158238	2019.9048528646447	2.860856286736211	6.153963401515709	29.920047081462137	4.7040069738480685	0.2971226401556714	0.18203128721046063	0.20038921604419913	0.32045685658967266	0.0917694541708401	6.076567221155552E-4	6.076567221155552E-4	-41111.14001844317	0.0	5.646754601414255
12130000	-41110.199660012266	2.7041457999401617	-41112.9038058122	0.1999174525089334	2019.8902464819173	2.590234035290408	7.5670552597929674	33.74113839078305	9.09016869434049	0.2988644809563582	0.18523599809417465	0.191328541295738	0.3245709796537329	0.6261513251074119	9.399536722334946E-4	9.399536722334949E-4	-41112.9038058122	0.0	9.839557877461292
12140000	-41089.63076582129	26.988112409292114	-41116.61887823058	0.15173405546168084	2019.9384298789646	1.8983079680671646	4.060175780865275	32.121418721489086	7.929856190083601	0.2982562597922449	0.18270627979495885	0.19656720686356324	0.32247025354923675	0.1334479989242604	0.0010551782296945023	0.0010551782296945014	-41116.61887823058	0.0	33.098602026930415
12150000	-41076.0013860318	37.816612649335475	-41113.81799868114	0.13452084706880962	2019.9556430873574	1.684688291805181	3.7905656474709417	36.51439112962094	5.816196129550868	0.2982621654424215	0.18431435942442317	0.19914973766193997	0.3182737374712189	0.9077797110518598	0.0010748398213509815	0.0010748398213509813	-41113.81799868114	0.0	45.09678053060367
12160000	-41078.27017190456	37.36708739351185	-41115.63725929807	0.14663668746266095	2019.9435272469636	1.887362475219544	7.514280517221577	44.412321542373306	4.65956610820189	0.2997552437931112	0.18235863831095553	0.1932658550519263	0.3246202628440105	0.1543115201358377	0.0011666811256692776	0.0011666811256692779	-41115.63725929807	0.0	42.88995442850591
12170000	-41083.120611940154	31.99374911449839	-41115.11436105465	0.1558536395339014	2019.9343102948924	1.8972209394447792	3.737605372892515	34.5747142822924	4.040448166581808	0.29812980555055857	0.17910692646866622	0.19958653383398195	0.32317673414679676	0.14218313475066158	0.0011175859362192887	0.0011175859362192882	-41115.11436105465	0.0	37.18456533486332
12180000	-41078.82469036617	36.85685602716573	-41115.68154639334	0.1550177708938761	2019.9351461635324	1.8881823673082	7.123809277066609	42.68588759167106	4.484967188823564	0.29677700959268344	0.18377289908311886	0.1954822558183847	0.3239678355058165	0.3739112093317867	9.783906019374144E-4	9.783906019374144E-4	-41115.68154639334	0.0	42.66218474952728
12190000	-41076.00898034091	37.51054720612518	-41113.51952754703	0.13956742747754572	2019.9505965069488	1.8512878413784615	7.801986337887827	42.57512746048758	5.779923551622623	0.3007739686500916	0.18082949793919154	0.19409339449613672	0.3243031389145836	0.20844658304252883	0.001022501372564744	0.0010225013725647446	-41113.51952754703	0.0	43.37133904434848
12200000	-41090.94666322835	31.756924401398862	-41122.70358762975	0.14575085131615353	2019.9444130831102	2.002108142642258	7.082482093914711	37.05273537179302	4.50799510073611	0.30492872273006355	0.18404944553855795	0.1949363433123997	0.3160854884189822	0.27706884573335355	9.017401504144621E-4	9.017401504144616E-4	-41122.70358762975	0.0	37.24888150913011
12210000	-41102.37638424068	15.036342960420914	-41117.412727201096	0.18956029354966963	2019.9006036408766	2.3258145282173355	7.352829631685364	34.12655417599031	6.197201736531335	0.2999528732379579	0.1817214800999836	0.19936696158464123	0.31895868507742053	0.8671693666767442	0.0010452470951300087	0.001045247095130009	-41117.412727201096	0.0	22.132456770385538
12220000	-41108.07765214133	13.794582467983886	-41121.87223460931	0.18187951953621462	2019.90828441489	2.4036781918234906	5.2793511430776245	30.92138043984462	7.159980506552037	0.2997277313738257	0.18152572971230804	0.19925792206178072	0.31948861685208874	0.31286343967403096	8.697208767964492E-4	8.697208767964493E-4	-41121.87223460931	0.0	19.868556608888408
12230000	-41115.95214830045	5.390133639983269	-41121.34228194044	0.1885908710330824	2019.9015730633932	2.5986469541091397	3.7480648933050813	25.512850313991635	5.301167245582926	0.30082434923460283	0.18486080636685667	0.19974928487085228	0.3145655595276913	0.5109916206752442	7.16367009253796E-4	7.163670092537962E-4	-41121.34228194044	0.0	11.212082900569964
12240000	-41145.33014884962	-30.415846769563288	-41114.91430208006	0.2847222919663147	2019.80544164246	4.092688204221185	8.602922967927203	20.344408963848498	6.532508305140496	0.30050913738876006	0.18402101965812392	0.19491787569431138	0.32055196725880775	0.21773997338584236	4.7764381284143916E-4	4.776438128414394E-4	-41114.91430208006	0.0	-25.349653719072258
12250000	-41156.592803395004	-41.411163503215214	-41115.18163989179	0.27785651554169344	2019.8123074188845	5.007133760001324	8.948158875203458	17.186064168839696	5.319720549483788	0.3006085388977463	0.18358479831862823	0.19980713006891035	0.3159995327147182	0.7708331192093312	3.8599120568938954E-4	3.859912056893894E-4	-41115.18163989179	0.0	-35.78486223876574
12260000	-41118.649740115405	-2.1067330512871925	-41116.543007064116	0.245193351721537	2019.8449705827047	2.837137013474071	4.901109438109634	25.956238260869682	6.250369425359251	0.29445950041232466	0.18375456194230894	0.19643016386180204	0.32535577378356734	0.16270877988424548	6.982269811877501E-4	6.982269811877503E-4	-41116.543007064116	0.0	3.210283280951953
12270000	-41113.08296338647	-3.037390311162425	-41110.04557307531	0.20525893046373753	2019.8849050039626	3.080970905902907	7.544455262583825	28.59496932963371	3.84686655123882	0.3015969421629383	0.183308601252575	0.19510204404288878	0.3199924125416008	0.4716465639099029	7.275414768059961E-4	7.275414768059962E-4	-41110.04557307531	0.0	2.2348420587443885
12280000	-41111.37779713937	5.405613513715957	-41116.783410653086	0.1899244464415701	2019.9002394879847	2.7396387510244544	8.159479345940065	31.616335463491794	6.65545170030453	0.30121384977959825	0.1835612948336909	0.19915245532224307	0.31607240006447074	0.11812408390520458	8.227056279293204E-4	8.227056279293197E-4	-41116.783410653086	0.0	10.88736701380988
12290000	-41102.96507044848	8.59169141250867	-41111.55676186099	0.17842726284606447	2019.9117366715802	2.5037639825493425	9.480640903867211	34.99330683680753	5.019648374309097	0.30088834839566037	0.18573424967496469	0.1959097393288002	0.3174676626005778	0.006895774778573622	7.668493925213004E-4	7.668493925212999E-4	-41111.55676186099	0.0	13.476018411944402
12300000	-41070.82216445724	47.05594656559837	-41117.87811102284	0.1377226160439927	2019.9524413183824	1.6021465856715793	4.05310780909186	41.363751151533314	5.940657169937976	0.2964001494402376	0.18570070463959054	0.19261294818630825	0.32528619773386674	0.41981451575239936	0.001301349394886698	0.0013013493948866978	-41117.87811102284	0.0	53.561309193542925
12310000	-41093.362332449135	25.025902089924095	-41118.38823453906	0.15330655251394157	2019.9368573819124	2.159872564740453	8.411270651426207	40.72840819780153	3.4041861780267513	0.29943818387754295	0.18388018221483604	0.194741591660734	0.3219400422468902	0.14520256325963463	0.0010803132797790223	0.0010803132797790225	-41118.38823453906	0.0	29.997297513639943
12320000	-41095.90597087163	18.363113521280688	-41114.26908439291	0.1718446156649072	2019.9183193187614	2.3446977036812324	9.205724033256201	37.97038664261399	7.220817897751281	0.3003131345509964	0.18356425522841402	0.19621200458004656	0.31991060564054624	0.21679280677084378	9.055325061237262E-4	9.055325061237263E-4	-41114.26908439291	0.0	24.361794748805657
12330000	-41137.02803186738	-17.13587575004015	-41119.89215611734	0.20074705239544235	2019.889416882031	3.598405526647789	8.861110110272035	24.732258996078613	4.6845044889421015	0.3004434174523736	0.18259713268766398	0.19743012882706704	0.31952932103289866	0.18161924842216112	6.735408344723082E-4	6.73540834472308E-4	-41119.89215611734	0.0	-12.345124280655824
12340000	-41132.635998573285	-26.05808064321676	-41106.577917930066	0.2645362171683379	2019.825627717258	4.006272540598749	5.343972369157991	17.79169926384257	4.1032161932219475	0.29921716569504	0.18446503029260725	0.19489028476807624	0.3214275192442798	0.7083750141808131	4.6226030304486306E-4	4.622603030448628E-4	-41106.577917930066	0.0	-20.69871183294065
12350000	-41105.95420115776	12.878869868161697	-41118.83307102592	0.159422729726714	2019.9307412046996	2.419088710494397	8.148326442736622	33.94068585929323	4.2728664929115805	0.29890336970865566	0.1848518033065415	0.19614607835600248	0.32009874862880355	0.17320026806998334	8.747153596483667E-4	8.747153596483669E-4	-41118.83307102592	0.0	17.95247928560755
12360000	-41122.954431193604	-5.779723800065305	-41117.17470739354	0.23193733751096707	2019.8582265969153	2.968080796523341	4.49902589567655	25.79627423372903	5.645669016165614	0.2982423413181783	0.18355027221271228	0.19793305481761736	0.3202743316514953	0.6033170366787072	6.113472352224503E-4	6.113472352224503E-4	-41117.17470739354	0.0	0.17508204140363137
12370000	-41132.446516666874	-16.924610678118572	-41115.52190598875	0.22981202709527368	2019.860351907331	3.548461398427823	8.456038778685189	24.20237120469098	4.8661865226508425	0.2975667629755405	0.18465840288617327	0.19817585768655113	0.31959897645173835	0.32526647798131736	5.311202646898436E-4	5.311202646898434E-4	-41115.52190598875	0.0	-11.912426631683733
12380000	-41127.870014727676	-11.006381714971067	-41116.863633012705	0.21987621821043257	2019.870287716216	3.1067254685113865	4.750563828296758	21.46690334442555	6.573875428229145	0.29819060569657646	0.18665688299701133	0.19398791320134726	0.3211645981050681	0.764040207212961	7.653439900231202E-4	7.653439900231207E-4	-41116.863633012705	0.0	-4.452526418679237
